SNo,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
10984,08/06/2020,Telangana,India,75257,601,53239
10985,08/07/2020,Telangana,India,77513,615,54330
10986,08/08/2020,Telangana,India,79495,627,55999
10987,08/09/2020,Telangana,India,80751,637,57586
10988,08/10/2020,Telangana,India,82647,645,59374
10989,08/11/2020,Telangana,India,84544,654,61294
10990,08/12/2020,Telangana,India,86475,665,63074
10991,08/13/2020,Telangana,India,88396,674,64284
10992,08/14/2020,Telangana,India,90259,684,66196
10993,08/15/2020,Telangana,India,91361,693,68126
10994,08/16/2020,Telangana,India,92255,703,70132
10995,08/17/2020,Telangana,India,93937,711,72202
10996,08/18/2020,Telangana,India,95700,719,73991
10997,08/19/2020,Telangana,India,97424,729,75186
10998,08/20/2020,Telangana,India,99391,737,76967
10999,08/21/2020,Telangana,India,101865,744,78735
11000,08/22/2020,Telangana,India,104249,755,80586
11001,08/23/2020,Telangana,India,106091,761,82411
11002,08/24/2020,Telangana,India,108670,770,84163
11003,08/25/2020,Telangana,India,111688,780,85223
11004,08/26/2020,Telangana,India,114483,788,86095
11005,08/27/2020,Telangana,India,117415,799,87675
11006,08/28/2020,Telangana,India,120166,808,89350
11007,08/29/2020,Telangana,India,123090,818,90988
11008,08/30/2020,Telangana,India,124963,827,92837
11009,08/31/2020,Telangana,India,127697,836,95162
11010,09/01/2020,Telangana,India,130589,846,97402
11011,09/02/2020,Telangana,India,133406,856,100013
11012,09/03/2020,Telangana,India,135884,866,102024
11013,09/04/2020,Telangana,India,138395,877,104603
11014,09/05/2020,Telangana,India,140969,886,107530
11015,09/06/2020,Telangana,India,142771,895,110241
11016,09/07/2020,Telangana,India,145163,906,112587
11017,09/08/2020,Telangana,India,147642,916,115072
11018,09/09/2020,Telangana,India,150176,927,117143
11019,09/10/2020,Telangana,India,152602,940,119467
11020,09/11/2020,Telangana,India,154880,950,121925
11021,09/12/2020,Telangana,India,157096,961,124528
11022,09/13/2020,Telangana,India,158513,974,127007
11023,09/14/2020,Telangana,India,158513,974,127007
11024,09/15/2020,Telangana,India,162844,996,131447
11025,09/16/2020,Telangana,India,165003,1005,133555
11026,09/17/2020,Telangana,India,167046,1016,135357
11027,09/18/2020,Telangana,India,169169,1025,137508
11028,09/19/2020,Telangana,India,171306,1033,139700
11029,09/20/2020,Telangana,India,172608,1042,141930
11030,09/21/2020,Telangana,India,174774,1052,144073
11031,09/22/2020,Telangana,India,177070,1062,146135
11032,09/23/2020,Telangana,India,179246,1070,148139
11033,09/24/2020,Telangana,India,181627,1080,150160
11034,09/25/2020,Telangana,India,183866,1091,152441
11035,09/26/2020,Telangana,India,185833,1100,154499
11036,09/27/2020,Telangana,India,187211,1107,156431
11037,09/28/2020,Telangana,India,189283,1116,158690
11038,09/29/2020,Telangana,India,191386,1127,160933
11039,09/30/2020,Telangana,India,193600,1135,163407
11040,10/01/2020,Telangana,India,195609,1145,165844
11041,10/02/2020,Telangana,India,197327,1153,167846
11042,10/03/2020,Telangana,India,199276,1163,170212
11043,10/04/2020,Telangana,India,200611,1171,172388
11044,10/05/2020,Telangana,India,202594,1181,174769
11045,10/06/2020,Telangana,India,204748,1189,177008
11046,10/07/2020,Telangana,India,206644,1201,179075
11047,10/08/2020,Telangana,India,208535,1208,180953
11048,10/09/2020,Telangana,India,210346,1217,183025
11049,10/10/2020,Telangana,India,212063,1222,185128
11050,10/11/2020,Telangana,India,213084,1228,187342
11051,10/12/2020,Telangana,India,214792,1233,189351
11052,10/13/2020,Telangana,India,216238,1241,191269
11053,10/14/2020,Telangana,India,217670,1249,193218
11054,10/15/2020,Telangana,India,219224,1256,194653
11055,10/16/2020,Telangana,India,220675,1265,196636
11056,10/17/2020,Telangana,India,222111,1271,198790
11057,10/18/2020,Telangana,India,223059,1275,200686
11058,10/19/2020,Telangana,India,224545,1282,202577
11059,10/20/2020,Telangana,India,226124,1287,204388
11060,10/21/2020,Telangana,India,227580,1292,206105
11061,10/22/2020,Telangana,India,229001,1298,207326
11062,10/23/2020,Telangana,India,230274,1303,209034
11063,10/24/2020,Telangana,India,231252,1307,210480
11064,10/25/2020,Telangana,India,231834,1311,211912
11065,10/26/2020,Telangana,India,232671,1315,213466
11066,10/27/2020,Telangana,India,234152,1319,214917
11067,10/28/2020,Telangana,India,235656,1324,216353
11068,10/29/2020,Telangana,India,237187,1330,217401
11069,10/30/2020,Telangana,India,238632,1336,218887
11070,10/31/2020,Telangana,India,240048,1341,220466
11071,11/01/2020,Telangana,India,240970,1348,221992
11072,11/02/2020,Telangana,India,242506,1351,223413
11073,11/03/2020,Telangana,India,244143,1357,224686
11074,11/04/2020,Telangana,India,245682,1362,225664
11075,11/05/2020,Telangana,India,247284,1366,226646
11076,11/06/2020,Telangana,India,248891,1372,227583
11077,11/07/2020,Telangana,India,250331,1377,229064
11078,11/08/2020,Telangana,India,251188,1381,230568
11079,11/09/2020,Telangana,India,252455,1385,232489
11080,11/10/2020,Telangana,India,253651,1390,234234
11081,11/11/2020,Telangana,India,254666,1393,235950
11082,11/12/2020,Telangana,India,255663,1397,237172
11083,11/13/2020,Telangana,India,256713,1401,238908
11084,11/14/2020,Telangana,India,257374,1404,240545
11085,11/15/2020,Telangana,India,257876,1407,242084
11086,11/16/2020,Telangana,India,258828,1410,243686
11087,11/17/2020,Telangana,India,259776,1415,245293
11088,11/18/2020,Telangana,India,260834,1419,246733
11089,11/19/2020,Telangana,India,261728,1423,247790
11090,11/20/2020,Telangana,India,262653,1426,249157
11091,11/21/2020,Telangana,India,263526,1430,250453
11092,11/22/2020,Telangana,India,264128,1433,251468
11093,11/23/2020,Telangana,India,265049,1437,252565
11094,11/24/2020,Telangana,India,266042,1441,253715
11095,11/25/2020,Telangana,India,266904,1444,254676
11096,11/26/2020,Telangana,India,267665,1448,255378
11097,11/27/2020,Telangana,India,268418,1451,256330
11098,11/28/2020,Telangana,India,269223,1455,257278
11099,11/29/2020,Telangana,India,269816,1458,258336
11100,11/30/2020,Telangana,India,270318,1461,259230
11101,12/01/2020,Telangana,India,270883,1462,260155
11102,12/02/2020,Telangana,India,271492,1465,261028
11103,12/03/2020,Telangana,India,272123,1467,261830
11104,12/04/2020,Telangana,India,272719,1470,262751
11105,12/05/2020,Telangana,India,273341,1472,263744
11106,12/06/2020,Telangana,India,273858,1474,264606
11107,12/07/2020,Telangana,India,274540,1477,265367
11108,12/08/2020,Telangana,India,275261,1480,266120
11109,12/09/2020,Telangana,India,275904,1482,266925
11110,12/10/2020,Telangana,India,276516,1485,267427
11111,12/11/2020,Telangana,India,277151,1489,267992
11112,12/12/2020,Telangana,India,277724,1493,268601
11113,12/13/2020,Telangana,India,278108,1496,269232
11114,12/14/2020,Telangana,India,278599,1499,269828
11115,12/15/2020,Telangana,India,279135,1502,270450
11116,12/16/2020,Telangana,India,279644,1505,270967
11117,12/17/2020,Telangana,India,280195,1506,271649
11118,12/18/2020,Telangana,India,280822,1510,272370
11119,12/19/2020,Telangana,India,281414,1513,273013
11120,12/20/2020,Telangana,India,281730,1515,273625
11121,12/21/2020,Telangana,India,282347,1518,274260
11122,12/22/2020,Telangana,India,282982,1522,274833
11123,12/23/2020,Telangana,India,283556,1524,275217
11124,12/24/2020,Telangana,India,284074,1527,275708
11125,12/25/2020,Telangana,India,284391,1529,276244
11126,12/26/2020,Telangana,India,284863,1531,276753
11127,12/27/2020,Telangana,India,285068,1533,277304
11128,12/28/2020,Telangana,India,285465,1535,277931
11129,12/29/2020,Telangana,India,285939,1538,278523
11130,12/30/2020,Telangana,India,286354,1541,278839
11131,12/31/2020,Telangana,India,286354,1541,278839
11132,01/01/2021,Telangana,India,286815,1544,279456
11133,01/02/2021,Telangana,India,287502,1549,280565
11134,01/03/2021,Telangana,India,287740,1551,281083
11135,01/04/2021,Telangana,India,287993,1554,281400
11136,01/05/2021,Telangana,India,288410,1556,281872
11137,01/06/2021,Telangana,India,288789,1559,282177
11138,01/07/2021,Telangana,India,289135,1561,282574
11139,01/08/2021,Telangana,India,289135,1561,282574
11140,01/09/2021,Telangana,India,289784,1565,283463
11141,01/10/2021,Telangana,India,290008,1566,283924
11142,01/11/2021,Telangana,India,290309,1568,284217
11143,01/12/2021,Telangana,India,290640,1571,284611
11144,01/13/2021,Telangana,India,290916,1572,284849
11145,01/14/2021,Telangana,India,291118,1574,285102
11146,01/15/2021,Telangana,India,291367,1575,285519
11147,01/16/2021,Telangana,India,291666,1577,285898
11148,01/17/2021,Telangana,India,291872,1579,286244
11149,01/18/2021,Telangana,India,292128,1581,286542
11150,01/19/2021,Telangana,India,292395,1583,286893
11151,01/20/2021,Telangana,India,292621,1584,287117
11152,01/21/2021,Telangana,India,292835,1586,287468
11153,01/22/2021,Telangana,India,293056,1588,287899
11154,01/23/2021,Telangana,India,293253,1589,288275
11155,01/24/2021,Telangana,India,293401,1590,288577
11156,01/25/2021,Telangana,India,293590,1592,288926
11157,01/26/2021,Telangana,India,293737,1593,289325
11158,01/27/2021,Telangana,India,293923,1594,289631
11159,01/28/2021,Telangana,India,294120,1596,289987
11160,01/29/2021,Telangana,India,294306,1598,290354
11161,01/30/2021,Telangana,India,294469,1599,290630
11162,01/31/2021,Telangana,India,294587,1601,290894
11163,02/01/2021,Telangana,India,294739,1602,291115
11164,02/02/2021,Telangana,India,294924,1604,291312
11165,02/03/2021,Telangana,India,295101,1606,291510
11166,02/04/2021,Telangana,India,295270,1607,291699
11167,02/05/2021,Telangana,India,295431,1608,291846
11168,02/06/2021,Telangana,India,295581,1610,292032
11169,02/07/2021,Telangana,India,295682,1611,292229
11170,02/08/2021,Telangana,India,295831,1612,292415
11171,02/09/2021,Telangana,India,295988,1613,292578
11172,02/10/2021,Telangana,India,296134,1613,292696
11173,02/11/2021,Telangana,India,296277,1614,292848
11174,02/12/2021,Telangana,India,296428,1614,293033
11175,02/13/2021,Telangana,India,296574,1616,293210
11176,02/14/2021,Telangana,India,296673,1618,293379
11177,02/15/2021,Telangana,India,296802,1619,293540
11178,02/16/2021,Telangana,India,296950,1620,293690
11179,02/17/2021,Telangana,India,297113,1622,293791
11180,02/18/2021,Telangana,India,297278,1623,293940
11181,02/19/2021,Telangana,India,297435,1623,294097
11182,02/20/2021,Telangana,India,297598,1624,294243
11183,02/21/2021,Telangana,India,297712,1625,294386
11184,02/22/2021,Telangana,India,297861,1627,294537
11185,02/23/2021,Telangana,India,298057,1629,294683
11186,02/24/2021,Telangana,India,298264,1630,294782
11187,02/25/2021,Telangana,India,298453,1632,294911
11188,02/26/2021,Telangana,India,298631,1633,295059
11189,02/27/2021,Telangana,India,298807,1634,295222
11190,02/28/2021,Telangana,India,298923,1634,295387
11191,03/01/2021,Telangana,India,299086,1635,295544
11192,03/02/2021,Telangana,India,299254,1635,295707
11193,03/03/2021,Telangana,India,299406,1637,295821
11194,03/04/2021,Telangana,India,299572,1639,295970
11195,03/05/2021,Telangana,India,299742,1640,296166
11196,03/06/2021,Telangana,India,299900,1641,296373
11197,03/07/2021,Telangana,India,300011,1642,296562
11198,03/08/2021,Telangana,India,300153,1644,296740
11199,03/09/2021,Telangana,India,300342,1646,296916
11200,03/10/2021,Telangana,India,300536,1649,297032
11201,03/11/2021,Telangana,India,300717,1650,297195
11202,03/12/2021,Telangana,India,300933,1652,297363
11203,03/13/2021,Telangana,India,301161,1653,297515
11204,03/14/2021,Telangana,India,301318,1654,297681
11205,03/15/2021,Telangana,India,301522,1656,297851
11206,03/16/2021,Telangana,India,301769,1659,298009
11207,03/17/2021,Telangana,India,302047,1662,298120
11208,03/18/2021,Telangana,India,302360,1664,298262
11209,03/19/2021,Telangana,India,302724,1666,298451
11210,03/20/2021,Telangana,India,303118,1669,298645
11211,03/21/2021,Telangana,India,303455,1671,298826
11212,03/22/2021,Telangana,India,303867,1674,299042
11213,03/23/2021,Telangana,India,304298,1676,299270
11214,03/24/2021,Telangana,India,304791,1680,299427
11215,03/25/2021,Telangana,India,305309,1683,299631
11216,03/26/2021,Telangana,India,305804,1685,299878
11217,03/27/2021,Telangana,India,306339,1688,300156
11218,03/28/2021,Telangana,India,306742,1690,300469
11219,03/29/2021,Telangana,India,307205,1694,300833
11220,03/30/2021,Telangana,India,307889,1697,301227
11221,03/31/2021,Telangana,India,308776,1701,301564
11222,04/01/2021,Telangana,India,309741,1706,301876
11223,04/02/2021,Telangana,India,310819,1712,302207
11224,04/03/2021,Telangana,India,312140,1717,302500
11225,04/04/2021,Telangana,India,313237,1723,302768
11226,04/05/2021,Telangana,India,314735,1729,303013
11227,04/06/2021,Telangana,India,316649,1734,303298
11228,04/07/2021,Telangana,India,319054,1741,303601
11229,04/08/2021,Telangana,India,321182,1746,303964
11230,04/09/2021,Telangana,India,324091,1752,304548
11231,04/10/2021,Telangana,India,327278,1759,305335
11232,04/11/2021,Telangana,India,329529,1765,305900
11233,04/12/2021,Telangana,India,332581,1772,306678
11234,04/13/2021,Telangana,India,334738,1780,307499
11235,04/14/2021,Telangana,India,338045,1788,308396
11236,04/15/2021,Telangana,India,341885,1797,309594
11237,04/16/2021,Telangana,India,346331,1809,311008
11238,04/17/2021,Telangana,India,351424,1824,312563
11239,04/18/2021,Telangana,India,355433,1838,314441
11240,04/19/2021,Telangana,India,361359,1856,316650
11241,04/20/2021,Telangana,India,367901,1876,319537
11242,04/21/2021,Telangana,India,373468,1899,321788
11243,04/22/2021,Telangana,India,379494,1928,324840
11244,04/23/2021,Telangana,India,387106,1961,326997
11245,04/24/2021,Telangana,India,395232,1999,330304
11246,04/25/2021,Telangana,India,401783,2042,334144
11247,04/26/2021,Telangana,India,411905,2094,340590
11248,04/27/2021,Telangana,India,419966,2150,345683
11249,04/28/2021,Telangana,India,427960,2208,349692
11250,04/29/2021,Telangana,India,435606,2261,355618
11251,04/30/2021,Telangana,India,443360,2312,362160
11252,05/01/2021,Telangana,India,450790,2368,367727
11253,05/02/2021,Telangana,India,456485,2417,373933
11254,05/03/2021,Telangana,India,463361,2476,381365
11255,05/04/2021,Telangana,India,469722,2527,389491
11256,05/05/2021,Telangana,India,475748,2579,396042
11257,05/06/2021,Telangana,India,481640,2625,405164
11258,05/07/2021,Telangana,India,487199,2666,413225
11259,05/08/2021,Telangana,India,492385,2704,421219
11260,05/09/2021,Telangana,India,497361,2739,428865
11261,05/10/2021,Telangana,India,502187,2771,436619
11262,05/11/2021,Telangana,India,506988,2803,444049
11263,05/12/2021,Telangana,India,511711,2834,449744
11264,05/13/2021,Telangana,India,516404,2867,456620
11265,05/14/2021,Telangana,India,520709,2896,462981
11266,05/15/2021,Telangana,India,525007,2928,469007
11267,05/16/2021,Telangana,India,528823,2955,474899
11268,05/17/2021,Telangana,India,532784,2985,480458
11269,05/18/2021,Telangana,India,536766,3012,485644
11270,05/19/2021,Telangana,India,540603,3037,490620
11271,05/20/2021,Telangana,India,544263,3060,495446
11272,05/21/2021,Telangana,India,547727,3085,500247
11273,05/22/2021,Telangana,India,551035,3106,504970
11274,05/23/2021,Telangana,India,553277,3125,509663
11275,05/24/2021,Telangana,India,556320,3146,513968
11276,05/25/2021,Telangana,India,560141,3169,518266
11277,05/26/2021,Telangana,India,563903,3189,522082
11278,05/27/2021,Telangana,India,567517,3207,526043
11279,05/28/2021,Telangana,India,571044,3226,530025
11280,05/29/2021,Telangana,India,574026,3247,533862
11281,06/10/2020,Tripura,India,864,1,192
11282,06/11/2020,Tripura,India,913,1,278
11283,06/12/2020,Tripura,India,913,1,278
11284,06/13/2020,Tripura,India,961,1,278
11285,06/14/2020,Tripura,India,1046,1,315
11286,06/15/2020,Tripura,India,1086,1,433
11287,06/16/2020,Tripura,India,1092,1,433
11288,06/17/2020,Tripura,India,1135,1,556
11289,06/18/2020,Tripura,India,1155,1,639
11290,06/19/2020,Tripura,India,1178,1,657
11291,06/20/2020,Tripura,India,1186,1,680
11292,06/21/2020,Tripura,India,1221,1,759
11293,06/22/2020,Tripura,India,1237,1,782
11294,06/23/2020,Tripura,India,1259,1,807
11295,06/24/2020,Tripura,India,1259,1,897
11296,06/25/2020,Tripura,India,1290,1,1019
11297,06/26/2020,Tripura,India,1325,1,1055
11298,06/27/2020,Tripura,India,1334,1,1071
11299,06/28/2020,Tripura,India,1346,1,1079
11300,06/29/2020,Tripura,India,1380,1,1085
11301,06/30/2020,Tripura,India,1388,1,1086
11302,07/01/2020,Tripura,India,1396,1,1093
11303,07/02/2020,Tripura,India,1435,1,1146
11304,07/03/2020,Tripura,India,1525,1,1199
11305,07/04/2020,Tripura,India,1546,1,1202
11306,07/05/2020,Tripura,India,1568,1,1202
11307,07/06/2020,Tripura,India,1680,1,1219
11308,07/07/2020,Tripura,India,1704,1,1248
11309,07/08/2020,Tripura,India,1761,1,1324
11310,07/09/2020,Tripura,India,1776,1,1338
11311,07/10/2020,Tripura,India,1918,1,1372
11312,07/11/2020,Tripura,India,1918,1,1372
11313,07/12/2020,Tripura,India,2054,2,1421
11314,07/13/2020,Tripura,India,2080,2,1475
11315,07/14/2020,Tripura,India,2170,2,1538
11316,07/15/2020,Tripura,India,2268,3,1604
11317,07/16/2020,Tripura,India,2283,3,1604
11318,07/17/2020,Tripura,India,2366,3,1684
11319,07/18/2020,Tripura,India,2654,5,1735
11320,07/19/2020,Tripura,India,2878,5,1759
11321,07/20/2020,Tripura,India,3079,7,1845
11322,07/21/2020,Tripura,India,3331,8,1926
11323,07/22/2020,Tripura,India,3449,9,2032
11324,07/23/2020,Tripura,India,3656,10,2072
11325,07/24/2020,Tripura,India,3759,11,2131
11326,07/25/2020,Tripura,India,3862,11,2209
11327,07/26/2020,Tripura,India,3900,13,2361
11328,07/27/2020,Tripura,India,4049,17,2467
11329,07/28/2020,Tripura,India,4049,17,2467
11330,07/29/2020,Tripura,India,4485,21,2678
11331,07/30/2020,Tripura,India,4706,21,2962
11332,07/31/2020,Tripura,India,4978,21,3327
11333,08/01/2020,Tripura,India,5233,23,3463
11334,08/02/2020,Tripura,India,5374,27,3605
11335,08/03/2020,Tripura,India,5505,28,3675
11336,08/04/2020,Tripura,India,5628,30,3725
11337,08/05/2020,Tripura,India,5725,31,3793
11338,08/06/2020,Tripura,India,5853,36,3860
11339,08/07/2020,Tripura,India,5999,37,4084
11340,08/08/2020,Tripura,India,6146,41,4176
11341,08/09/2020,Tripura,India,6208,42,4443
11342,08/10/2020,Tripura,India,6372,43,4656
11343,08/11/2020,Tripura,India,6482,43,4838
11344,08/12/2020,Tripura,India,6603,44,4912
11345,08/13/2020,Tripura,India,6767,46,5015
11346,08/14/2020,Tripura,India,6934,50,5088
11347,08/15/2020,Tripura,India,7061,55,5151
11348,08/16/2020,Tripura,India,7204,59,5286
11349,08/17/2020,Tripura,India,7409,62,5404
11350,08/18/2020,Tripura,India,7645,65,5497
11351,08/19/2020,Tripura,India,7835,65,5565
11352,08/20/2020,Tripura,India,8091,69,5649
11353,08/21/2020,Tripura,India,8371,70,6061
11354,08/22/2020,Tripura,India,8702,72,6182
11355,08/23/2020,Tripura,India,8902,73,6341
11356,08/24/2020,Tripura,India,9195,78,6414
11357,08/25/2020,Tripura,India,9523,83,6574
11358,08/26/2020,Tripura,India,9908,85,6697
11359,08/27/2020,Tripura,India,10414,89,6839
11360,08/28/2020,Tripura,India,10857,94,7037
11361,08/29/2020,Tripura,India,11307,98,7232
11362,08/30/2020,Tripura,India,11644,103,7433
11363,08/31/2020,Tripura,India,12153,113,7674
11364,09/01/2020,Tripura,India,12702,118,7847
11365,09/02/2020,Tripura,India,13292,126,8033
11366,09/03/2020,Tripura,India,13816,129,8212
11367,09/04/2020,Tripura,India,14507,136,8483
11368,09/05/2020,Tripura,India,15109,144,8745
11369,09/06/2020,Tripura,India,15508,149,9048
11370,09/07/2020,Tripura,India,16135,152,9342
11371,09/08/2020,Tripura,India,16717,161,9653
11372,09/09/2020,Tripura,India,17252,173,9993
11373,09/10/2020,Tripura,India,17811,173,10255
11374,09/11/2020,Tripura,India,18281,182,10734
11375,09/12/2020,Tripura,India,18910,194,11132
11376,09/13/2020,Tripura,India,19165,200,11536
11377,09/14/2020,Tripura,India,19165,200,11536
11378,09/15/2020,Tripura,India,20150,217,12435
11379,09/16/2020,Tripura,India,20676,222,12956
11380,09/17/2020,Tripura,India,20949,228,13559
11381,09/18/2020,Tripura,India,21484,235,14142
11382,09/19/2020,Tripura,India,22032,239,14810
11383,09/20/2020,Tripura,India,22275,245,15464
11384,09/21/2020,Tripura,India,22834,251,15883
11385,09/22/2020,Tripura,India,23338,253,16486
11386,09/23/2020,Tripura,India,23789,260,16978
11387,09/24/2020,Tripura,India,24130,265,17487
11388,09/25/2020,Tripura,India,24408,268,17992
11389,09/26/2020,Tripura,India,24728,270,18392
11390,09/27/2020,Tripura,India,24921,273,18959
11391,09/28/2020,Tripura,India,25353,276,19203
11392,09/29/2020,Tripura,India,25734,277,19692
11393,09/30/2020,Tripura,India,26066,283,20092
11394,10/01/2020,Tripura,India,26362,286,20596
11395,10/02/2020,Tripura,India,26552,289,20897
11396,10/03/2020,Tripura,India,26874,293,21410
11397,10/04/2020,Tripura,India,27033,299,21876
11398,10/05/2020,Tripura,India,27308,301,22131
11399,10/06/2020,Tripura,India,27545,301,22623
11400,10/07/2020,Tripura,India,27759,304,23066
11401,10/08/2020,Tripura,India,27982,311,23474
11402,10/09/2020,Tripura,India,28153,313,23801
11403,10/10/2020,Tripura,India,28352,315,24086
11404,10/11/2020,Tripura,India,28461,316,24403
11405,10/12/2020,Tripura,India,28678,317,24623
11406,10/13/2020,Tripura,India,28859,318,25041
11407,10/14/2020,Tripura,India,29031,319,25394
11408,10/15/2020,Tripura,India,29193,323,25765
11409,10/16/2020,Tripura,India,29327,326,26035
11410,10/17/2020,Tripura,India,29468,329,26222
11411,10/18/2020,Tripura,India,29553,331,26550
11412,10/19/2020,Tripura,India,29688,331,26748
11413,10/20/2020,Tripura,India,29800,332,27013
11414,10/21/2020,Tripura,India,29925,334,27252
11415,10/22/2020,Tripura,India,30070,339,27502
11416,10/23/2020,Tripura,India,30135,340,27740
11417,10/24/2020,Tripura,India,30221,343,27886
11418,10/25/2020,Tripura,India,30257,343,28069
11419,10/26/2020,Tripura,India,30293,344,28153
11420,10/27/2020,Tripura,India,30453,344,28355
11421,10/28/2020,Tripura,India,30566,345,28525
11422,10/29/2020,Tripura,India,30663,346,28737
11423,10/30/2020,Tripura,India,30717,346,28878
11424,10/31/2020,Tripura,India,30794,346,29048
11425,11/01/2020,Tripura,India,30852,348,29234
11426,11/02/2020,Tripura,India,30989,350,29318
11427,11/03/2020,Tripura,India,31105,353,29430
11428,11/04/2020,Tripura,India,31237,353,29545
11429,11/05/2020,Tripura,India,31347,354,29666
11430,11/06/2020,Tripura,India,31434,356,29792
11431,11/07/2020,Tripura,India,31517,357,29858
11432,11/08/2020,Tripura,India,31543,359,29965
11433,11/09/2020,Tripura,India,31622,359,30009
11434,11/10/2020,Tripura,India,31706,359,30058
11435,11/11/2020,Tripura,India,31765,359,30208
11436,11/12/2020,Tripura,India,31841,360,30314
11437,11/13/2020,Tripura,India,31919,362,30414
11438,11/14/2020,Tripura,India,31945,362,30478
11439,11/15/2020,Tripura,India,31962,364,30555
11440,11/16/2020,Tripura,India,32039,364,30631
11441,11/17/2020,Tripura,India,32112,364,30750
11442,11/18/2020,Tripura,India,32217,364,30856
11443,11/19/2020,Tripura,India,32292,365,30968
11444,11/20/2020,Tripura,India,32367,366,31084
11445,11/21/2020,Tripura,India,32415,366,31179
11446,11/22/2020,Tripura,India,32434,369,31269
11447,11/23/2020,Tripura,India,32493,370,31296
11448,11/24/2020,Tripura,India,32528,370,31368
11449,11/25/2020,Tripura,India,32578,370,31441
11450,11/26/2020,Tripura,India,32610,370,31499
11451,11/27/2020,Tripura,India,32641,370,31568
11452,11/28/2020,Tripura,India,32674,370,31655
11453,11/29/2020,Tripura,India,32695,370,31730
11454,11/30/2020,Tripura,India,32726,370,31764
11455,12/01/2020,Tripura,India,32764,372,31821
11456,12/02/2020,Tripura,India,32803,372,31879
11457,12/03/2020,Tripura,India,32836,372,31947
11458,12/04/2020,Tripura,India,32860,372,32009
11459,12/05/2020,Tripura,India,32891,372,32068
11460,12/06/2020,Tripura,India,32897,373,32110
11461,12/07/2020,Tripura,India,32925,373,32125
11462,12/08/2020,Tripura,India,32945,373,32169
11463,12/09/2020,Tripura,India,32976,373,32204
11464,12/10/2020,Tripura,India,32997,374,32250
11465,12/11/2020,Tripura,India,33015,375,32285
11466,12/12/2020,Tripura,India,33038,376,32310
11467,12/13/2020,Tripura,India,33048,376,32342
11468,12/14/2020,Tripura,India,33057,376,32367
11469,12/15/2020,Tripura,India,33081,378,32397
11470,12/16/2020,Tripura,India,33098,378,32429
11471,12/17/2020,Tripura,India,33119,378,32471
11472,12/18/2020,Tripura,India,33144,378,32501
11473,12/19/2020,Tripura,India,33167,378,32532
11474,12/20/2020,Tripura,India,33175,380,32561
11475,12/21/2020,Tripura,India,33188,380,32595
11476,12/22/2020,Tripura,India,33203,383,32613
11477,12/23/2020,Tripura,India,33216,384,32640
11478,12/24/2020,Tripura,India,33225,384,32657
11479,12/25/2020,Tripura,India,33226,385,32672
11480,12/26/2020,Tripura,India,33237,385,32695
11481,12/27/2020,Tripura,India,33244,385,32711
11482,12/28/2020,Tripura,India,33246,385,32721
11483,12/29/2020,Tripura,India,33258,385,32735
11484,12/30/2020,Tripura,India,33264,385,32751
11485,12/31/2020,Tripura,India,33264,385,32751
11486,01/01/2021,Tripura,India,33268,385,32779
11487,01/02/2021,Tripura,India,33282,385,32809
11488,01/03/2021,Tripura,India,33283,385,32815
11489,01/04/2021,Tripura,India,33284,385,32826
11490,01/05/2021,Tripura,India,33286,387,32835
11491,01/06/2021,Tripura,India,33294,387,32843
11492,01/07/2021,Tripura,India,33299,388,32852
11493,01/08/2021,Tripura,India,33299,388,32852
11494,01/09/2021,Tripura,India,33307,388,32862
11495,01/10/2021,Tripura,India,33307,388,32869
11496,01/11/2021,Tripura,India,33309,388,32872
11497,01/12/2021,Tripura,India,33315,389,32880
11498,01/13/2021,Tripura,India,33320,389,32886
11499,01/14/2021,Tripura,India,33325,390,32890
11500,01/15/2021,Tripura,India,33329,391,32897
11501,01/16/2021,Tripura,India,33331,391,32902
11502,01/17/2021,Tripura,India,33332,391,32902
11503,01/18/2021,Tripura,India,33335,391,32905
11504,01/19/2021,Tripura,India,33336,391,32907
11505,01/20/2021,Tripura,India,33339,391,32911
11506,01/21/2021,Tripura,India,33342,391,32911
11507,01/22/2021,Tripura,India,33344,391,32919
11508,01/23/2021,Tripura,India,33345,391,32919
11509,01/24/2021,Tripura,India,33345,391,32922
11510,01/25/2021,Tripura,India,33346,391,32927
11511,01/26/2021,Tripura,India,33346,391,32931
11512,01/27/2021,Tripura,India,33346,391,32934
11513,01/28/2021,Tripura,India,33348,391,32936
11514,01/29/2021,Tripura,India,33350,391,32938
11515,01/30/2021,Tripura,India,33351,391,32939
11516,01/31/2021,Tripura,India,33351,391,32941
11517,02/01/2021,Tripura,India,33351,391,32943
11518,02/02/2021,Tripura,India,33351,391,32945
11519,02/03/2021,Tripura,India,33351,391,32948
11520,02/04/2021,Tripura,India,33352,391,32949
11521,02/05/2021,Tripura,India,33352,391,32950
11522,02/06/2021,Tripura,India,33352,391,32950
11523,02/07/2021,Tripura,India,33352,391,32953
11524,02/08/2021,Tripura,India,33353,391,32955
11525,02/09/2021,Tripura,India,33353,391,32955
11526,02/10/2021,Tripura,India,33353,391,32957
11527,02/11/2021,Tripura,India,33353,391,32959
11528,02/12/2021,Tripura,India,33353,391,32960
11529,02/13/2021,Tripura,India,33353,391,32960
11530,02/14/2021,Tripura,India,33353,391,32960
11531,02/15/2021,Tripura,India,33353,391,32960
11532,02/16/2021,Tripura,India,33355,391,32960
